from_node_id,to_node_id,type_code,link_type,link_length,start_time_in_min,end_time_in_min,total_link_volume,lane_capacity_in_vhc_per_hour,link_capacity_in_vhc_per_hour,volume_over_capacity_ratio,avg_waiting_time_on_loading_buffer_(min), speed_limit,speed,free-flow_travel_time,travel_time,percentage_of_speed_limit, level_of_service, sensor_data_flag, sensor_link_volume, simulated_link_volume, measurement_error, abs_measurement_error_percentage, simulated_AADT, TotalEnergy_(J / hr), CO2_(g / hr), NOX_(g / hr), CO_(g / hr), HC_(g / hr, PM_(g / hr), PM_2_5(g / hr),sov_volume, hov_volume, truck_volume, intermodal_volume,passenger car,passenger truck,light commercial truck,single unit short-haul truck,combination long-haul truck,geometry, from_node_id,to_node_id,vol_h1,vol_h2,vol_h3,vol_h4,vol_h5,vol_h6,vol_h7,vol_h8,vol_h9,vol_h10,vol_h11,vol_h12,vol_h13,vol_h14,vol_h15,vol_h16,vol_h17,vol_h18,vol_h19,vol_h20,vol_h21,vol_h22,vol_h23,vol_h24,speed_h1,speed_h2,speed_h3,speed_h4,speed_h5,speed_h6,speed_h7,speed_h8,speed_h9,speed_h10,speed_h11,speed_h12,speed_h13,speed_h14,speed_h15,speed_h16,speed_h17,speed_h18,speed_h19,speed_h20,speed_h21,speed_h22,speed_h23,speed_h24,vol_d1,vol_d2,vol_d3,vol_d4,vol_d5,vol_d6,vol_d7,vol_d8,vol_d9,vol_d10,spd_d1,spd_d2,spd_d3,spd_d4,spd_d5,spd_d6,spd_d7,spd_d8,spd_d9,spd_d10
40,33,a,Principal arterial,0.3515,390,570,3050,1000,3000,0.3389,0,20,19.9543,1.0545,1.0569,100,A,0,0,3050,0,0,0,0,0,0,0,0,0,0,3050,0,0,0,3050,0,0,0,0,"<LineString><coordinates>0.432960,1.244742,0.0 0.184411,0.996194,0.0</coordinates></LineString>",40,33,0,0,0,0,0,0,404,1024,1027,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,19.9559,19.9574,19.9482,19.9586,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,
24,34,a,Major arterial,0.4394,390,570,0,1000,2000,0,0,15,15,1.7575,1.7575,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.002000,0.619371,0.0 0.312686,0.930056,0.0</coordinates></LineString>",24,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,,,,,,
34,24,a,Major arterial,0.4394,390,570,0,1000,2000,0,0,15,15,1.7575,1.7575,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.308686,0.934056,0.0 -0.002000,0.623371,0.0</coordinates></LineString>",34,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,,,,,,
34,41,a,Major arterial,0.4394,390,570,0,1000,2000,0,0,15,15,1.7575,1.7575,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.312686,0.930056,0.0 0.623371,1.240742,0.0</coordinates></LineString>",34,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,,,,,,
41,34,a,Major arterial,0.4394,390,570,1185,1000,2000,0.1975,0,15,14.8608,1.7575,1.774,99,A,0,0,1185,0,0,0,0,0,0,0,0,0,0,1185,0,0,0,1185,0,0,0,0,"<LineString><coordinates>0.619371,1.244742,0.0 0.308686,0.934056,0.0</coordinates></LineString>",41,34,0,0,0,0,0,0,129,387,418,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,14.8237,14.8671,14.8441,14.9019,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,,,,,,
26,36,a,Major arterial,0.3107,390,570,8194,1000,2000,1.3657,0,15,0.5432,1.2428,34.3175,4,F,0,0,8194,0,0,0,0,0,0,0,0,0,0,8194,0,0,0,8194,0,0,0,0,"<LineString><coordinates>0.624212,0.621371,0.0 0.624212,0.932056,0.0</coordinates></LineString>",26,36,0,0,0,0,0,0,861,2000,2000,2000,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,3.2542,0.8151,0.4167,0.308,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,,,,,,
36,26,a,Major arterial,0.3107,390,570,0,1000,2000,0,0,15,15,1.2428,1.2428,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.618530,0.932056,0.0 0.618530,0.621371,0.0</coordinates></LineString>",36,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,,,,,,
36,41,a,Major arterial,0.3107,390,570,0,1000,2000,0,0,15,15,1.2428,1.2428,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.624212,0.932056,0.0 0.624212,1.242742,0.0</coordinates></LineString>",36,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,,,,,,
41,36,a,Major arterial,0.3107,390,570,0,1000,2000,0,0,15,15,1.2428,1.2428,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.618530,1.242742,0.0 0.618530,0.932056,0.0</coordinates></LineString>",41,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,,,,,,
40,41,a,Major arterial,0.1864,390,570,0,1000,2000,0,0,20,20,0.5592,0.5592,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.434960,1.239901,0.0 0.621371,1.239901,0.0</coordinates></LineString>",40,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,
41,40,a,Major arterial,0.1864,390,570,196,1000,2000,0.0327,0,20,19.9999,0.5592,0.5592,100,A,0,0,196,0,0,0,0,0,0,0,0,0,0,196,0,0,0,196,0,0,0,0,"<LineString><coordinates>0.621371,1.245583,0.0 0.434960,1.245583,0.0</coordinates></LineString>",41,40,0,0,0,0,0,0,28,68,66,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,19.9998,19.9998,19.9999,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,
41,42,a,Major arterial,0.3107,390,570,0,1000,2000,0,0,20,20,0.9321,0.9321,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.621371,1.239901,0.0 0.932056,1.239901,0.0</coordinates></LineString>",41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,
42,41,a,Major arterial,0.3107,390,570,1381,1000,2000,0.2302,0,20,19.884,0.9321,0.9375,99,A,0,0,1381,0,0,0,0,0,0,0,0,0,0,1381,0,0,0,1381,0,0,0,0,"<LineString><coordinates>0.932056,1.245583,0.0 0.621371,1.245583,0.0</coordinates></LineString>",42,41,0,0,0,0,0,0,168,453,486,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,19.9304,19.8816,19.8129,19.9866,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,
42,43,a,Major arterial,0.2485,390,570,0,1000,2000,0,0,20,20,0.7456,0.7456,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.932056,1.239901,0.0 1.180605,1.239901,0.0</coordinates></LineString>",42,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,
43,42,a,Major arterial,0.2485,390,570,5778,1000,2000,0.963,0,20,15.4025,0.7456,0.9682,77,B,0,0,5778,0,0,0,0,0,0,0,0,0,0,5778,0,0,0,5778,0,0,0,0,"<LineString><coordinates>1.180605,1.245583,0.0 0.932056,1.245583,0.0</coordinates></LineString>",43,42,0,0,0,0,0,0,840,1916,1906,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,16.8079,15.6729,16.1349,13.0744,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,
43,44,a,Major arterial,0.0621,390,570,0,1000,2000,0,0,20,20,0.1864,0.1864,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.180605,1.239901,0.0 1.242742,1.239901,0.0</coordinates></LineString>",43,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,
44,43,a,Major arterial,0.0621,390,570,1985,1000,2000,0.3308,0,20,19.2414,0.1864,0.1938,96,A,0,0,1985,0,0,0,0,0,0,0,0,0,0,1985,0,0,0,1985,0,0,0,0,"<LineString><coordinates>1.242742,1.245583,0.0 1.180605,1.245583,0.0</coordinates></LineString>",44,43,0,0,0,0,0,0,290,642,705,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,19.4503,19.3219,19.106,19.1982,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,
44,45,a,Major arterial,0.1243,390,570,0,1000,2000,0,0,20,20,0.3728,0.3728,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.242742,1.239901,0.0 1.367016,1.239901,0.0</coordinates></LineString>",44,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,
45,44,a,Major arterial,0.1243,390,570,608,1000,2000,0.1013,0,20,19.4899,0.3728,0.3826,97,A,0,0,608,0,0,0,0,0,0,0,0,0,0,608,0,0,0,608,0,0,0,0,"<LineString><coordinates>1.367016,1.245583,0.0 1.242742,1.245583,0.0</coordinates></LineString>",45,44,0,0,0,0,0,0,98,204,206,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,19.4796,19.5229,19.4832,19.4459,20,20,20,20,20,20,20,20,20,20,20,20,20,20,,,,,,,,,,,,,,,,,,,,
29,39,a,Major arterial,0.3107,390,570,4817,1000,3000,0.5352,0,15,14.838,1.2428,1.2563,99,A,0,0,4817,0,0,0,0,0,0,0,0,0,0,4817,0,0,0,4817,0,0,0,0,"<LineString><coordinates>1.242742,0.621371,0.0 1.242742,0.932056,0.0</coordinates></LineString>",29,39,0,0,0,0,0,0,754,1624,1563,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,14.8081,14.8662,14.8462,14.7969,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,,,,,,
39,44,a,Major arterial,0.3107,390,570,0,1000,3000,0,0,15,15,1.2428,1.2428,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.242742,0.932056,0.0 1.242742,1.242742,0.0</coordinates></LineString>",39,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,,,,,,
43,38,a,Major arterial,0.3107,390,570,1014,1000,3000,0.1127,0,15,14.912,1.2428,1.2501,99,A,0,0,1014,0,0,0,0,0,0,0,0,0,0,1014,0,0,0,1014,0,0,0,0,"<LineString><coordinates>1.180605,1.242742,0.0 1.180605,0.932056,0.0</coordinates></LineString>",43,38,0,0,0,0,0,0,109,338,396,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,14.9566,14.9143,14.8975,14.9103,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,,,,,,
38,28,a,Major arterial,0.3107,390,570,0,1000,3000,0,0,15,15,1.2428,1.2428,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>1.180605,0.932056,0.0 1.180605,0.621371,0.0</coordinates></LineString>",38,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,,,,,,
39,38,a,Minor arterial,0.0621,390,570,4817,1000,2000,0.8028,0,30,24.5618,0.1243,0.1518,82,B,0,0,4817,0,0,0,0,0,0,0,0,0,0,4817,0,0,0,4817,0,0,0,0,"<LineString><coordinates>1.242742,0.934897,0.0 1.180605,0.934897,0.0</coordinates></LineString>",39,38,0,0,0,0,0,0,750,1623,1567,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,22.9742,25.6312,24.4009,24.4126,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,
33,46,c,Zonal connector,0.0621,390,570,3049,1000,2000,0.5082,0,10,9.814,0.3728,0.3799,98,A,0,0,3049,0,0,0,0,0,0,0,0,0,0,3049,0,0,0,3049,0,0,0,0,"<LineString><coordinates>0.186411,0.994194,0.0 0.248548,0.994194,0.0</coordinates></LineString>",33,46,0,0,0,0,0,0,397,1022,1028,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,9.8745,9.8508,9.8076,9.7221,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
46,33,c,Zonal connector,0.0621,390,570,0,1000,2000,0,0,10,10,0.3728,0.3728,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.248548,0.994194,0.0 0.186411,0.994194,0.0</coordinates></LineString>",46,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
46,34,c,Zonal connector,0.0879,390,570,2530,1000,2000,0.4217,0,10,9.3523,0.5273,0.5638,94,A,0,0,2530,0,0,0,0,0,0,0,0,0,0,2530,0,0,0,2530,0,0,0,0,"<LineString><coordinates>0.248548,0.994194,0.0 0.310686,0.932056,0.0</coordinates></LineString>",46,34,0,0,0,0,0,0,321,846,854,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,9.3492,9.4116,9.3695,9.2272,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
34,46,c,Zonal connector,0.0879,390,570,109,1000,2000,0.0182,0,10,9.84,0.5273,0.5359,98,A,0,0,109,0,0,0,0,0,0,0,0,0,0,109,0,0,0,109,0,0,0,0,"<LineString><coordinates>0.310686,0.932056,0.0 0.248548,0.994194,0.0</coordinates></LineString>",34,46,0,0,0,0,0,0,12,25,31,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,9.8595,9.8442,9.8089,9.8177,9.9148,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
34,35,c,Zonal connector,0.1465,390,570,0,1000,2000,0,0,10,10,0.8788,0.8788,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.310686,0.932056,0.0 0.414247,0.828495,0.0</coordinates></LineString>",34,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
35,34,c,Zonal connector,0.1465,390,570,3818,1000,2000,0.6363,0,10,9.6452,0.8788,0.9111,96,A,0,0,3818,0,0,0,0,0,0,0,0,0,0,3818,0,0,0,3818,0,0,0,0,"<LineString><coordinates>0.414247,0.828495,0.0 0.310686,0.932056,0.0</coordinates></LineString>",35,34,0,0,0,0,0,0,395,966,924,916,617,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,9.6187,9.6481,9.6434,9.6464,9.6595,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
35,25,c,Zonal connector,0.2316,390,570,0,1000,2000,0,0,10,10,1.3894,1.3894,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.414247,0.828495,0.0 0.310686,0.621371,0.0</coordinates></LineString>",35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
25,35,c,Zonal connector,0.2316,390,570,191,1000,2000,0.0318,0,10,9.9999,1.3894,1.3894,100,A,0,0,191,0,0,0,0,0,0,0,0,0,0,191,0,0,0,191,0,0,0,0,"<LineString><coordinates>0.310686,0.621371,0.0 0.414247,0.828495,0.0</coordinates></LineString>",25,35,0,0,0,0,0,0,44,58,55,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,9.9999,9.9999,9.9999,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
35,36,c,Zonal connector,0.2316,390,570,0,1000,2000,0,0,10,10,1.3894,1.3894,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.414247,0.828495,0.0 0.621371,0.932056,0.0</coordinates></LineString>",35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
36,35,c,Zonal connector,0.2316,390,570,3627,1000,2000,0.6045,0,10,9.9975,1.3894,1.3898,100,A,0,0,3627,0,0,0,0,0,0,0,0,0,0,3627,0,0,0,3627,0,0,0,0,"<LineString><coordinates>0.621371,0.932056,0.0 0.414247,0.828495,0.0</coordinates></LineString>",36,35,0,0,0,0,0,0,364,904,878,877,604,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,9.9978,9.9964,9.9972,9.9982,9.9986,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
36,37,c,Zonal connector,0.3107,390,570,4567,1000,2000,0.7612,0,10,9.8062,1.8641,1.901,98,A,0,0,4567,0,0,0,0,0,0,0,0,0,0,4567,0,0,0,4567,0,0,0,0,"<LineString><coordinates>0.621371,0.932056,0.0 0.932056,0.932056,0.0</coordinates></LineString>",36,37,0,0,0,0,0,0,440,1094,1125,1125,783,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,9.8062,9.8075,9.8057,9.8057,9.8058,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
37,36,c,Zonal connector,0.3107,390,570,0,1000,2000,0,0,10,10,1.8641,1.8641,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.932056,0.932056,0.0 0.621371,0.932056,0.0</coordinates></LineString>",37,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
37,27,c,Zonal connector,0.3107,390,570,0,1000,2000,0,0,10,10,1.8641,1.8641,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.932056,0.932056,0.0 0.932057,0.621371,0.0</coordinates></LineString>",37,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
27,37,c,Zonal connector,0.3107,390,570,217,1000,2000,0.0362,0,10,9.7683,1.8641,1.9084,98,A,0,0,217,0,0,0,0,0,0,0,0,0,0,217,0,0,0,217,0,0,0,0,"<LineString><coordinates>0.932057,0.621371,0.0 0.932056,0.932056,0.0</coordinates></LineString>",27,37,0,0,0,0,0,0,0,66,97,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,9.8082,9.7514,9.746,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
37,38,c,Zonal connector,0.2485,390,570,0,1000,2000,0,0,10,10,1.4913,1.4913,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.932056,0.932056,0.0 1.180605,0.932056,0.0</coordinates></LineString>",37,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
38,37,c,Zonal connector,0.2485,390,570,5831,1000,2000,0.9718,0,10,8.3828,1.4913,1.779,84,B,0,0,5831,0,0,0,0,0,0,0,0,0,0,5831,0,0,0,5831,0,0,0,0,"<LineString><coordinates>1.180605,0.932056,0.0 0.932056,0.932056,0.0</coordinates></LineString>",38,37,0,0,0,0,0,0,807,1963,1965,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,9.4081,7.4721,8.5219,9.4016,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
37,42,c,Zonal connector,0.3107,390,570,0,1000,2000,0,0,10,10,1.8641,1.8641,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.932056,0.932056,0.0 0.932056,1.242742,0.0</coordinates></LineString>",37,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
42,37,c,Zonal connector,0.3107,390,570,4243,1000,2000,0.7072,0,10,9.7637,1.8641,1.9092,98,A,0,0,4243,0,0,0,0,0,0,0,0,0,0,4243,0,0,0,4243,0,0,0,0,"<LineString><coordinates>0.932056,1.242742,0.0 0.932056,0.932056,0.0</coordinates></LineString>",42,37,0,0,0,0,0,0,596,1409,1368,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,9.7464,9.7651,9.7612,9.7791,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,
40,47,a,Principal arterial,0.2636,390,570,0,1000,3000,0,0,35,35,0.4519,0.4519,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.436960,1.240742,0.0 0.623371,1.427153,0.0</coordinates></LineString>",40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,,,,,,,,,,,,,,,,,,,,
47,40,a,Principal arterial,0.2636,390,570,2854,1000,3000,0.3171,0,35,34.9468,0.4519,0.4526,100,A,0,0,2854,0,0,0,0,0,0,0,0,0,0,2854,0,0,0,2854,0,0,0,0,"<LineString><coordinates>0.619371,1.431153,0.0 0.432960,1.244742,0.0</coordinates></LineString>",47,40,0,0,0,0,0,0,393,952,965,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,35,35,34.955,34.9567,34.9471,34.9228,35,35,35,35,35,35,35,35,35,35,35,35,35,35,,,,,,,,,,,,,,,,,,,,
47,48,a,Principal arterial,0.1389,390,570,0,1000,3000,0,0,35,35,0.2382,0.2382,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.623871,1.429153,0.0 0.686008,1.553428,0.0</coordinates></LineString>",47,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,,,,,,,,,,,,,,,,,,,,
48,47,a,Principal arterial,0.1389,390,570,2854,1000,3000,0.3171,0,35,34.2139,0.2382,0.2437,98,A,0,0,2854,0,0,0,0,0,0,0,0,0,0,2854,0,0,0,2854,0,0,0,0,"<LineString><coordinates>0.681008,1.553428,0.0 0.618871,1.429153,0.0</coordinates></LineString>",48,47,0,0,0,0,0,0,401,951,963,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,35,35,34.5568,34.2327,34.0328,34.2523,35,35,35,35,35,35,35,35,35,35,35,35,35,35,,,,,,,,,,,,,,,,,,,,
48,52,a,Principal arterial,0.3474,390,570,0,1000,3000,0,0,35,35,0.5955,0.5955,100,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"<LineString><coordinates>0.686008,1.553428,0.0 0.841351,1.864113,0.0</coordinates></LineString>",48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,,,,,,,,,,,,,,,,,,,,
52,48,a,Principal arterial,0.3474,390,570,2854,1000,3000,0.3171,0,35,34.9891,0.5955,0.5957,100,A,0,0,2854,0,0,0,0,0,0,0,0,0,0,2854,0,0,0,2854,0,0,0,0,"<LineString><coordinates>0.836351,1.864113,0.0 0.681008,1.553428,0.0</coordinates></LineString>",52,48,0,0,0,0,0,0,403,953,963,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,35,35,34.9679,34.9996,34.9998,34.9672,35,35,35,35,35,35,35,35,35,35,35,35,35,35,,,,,,,,,,,,,,,,,,,,
