agent_id,tour_id,from_zone_id,to_zone_id,from_origin_node_id,to_destination_node_id,departure_time_in_min,end_time_in_min,travel_time_in_min,demand_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
331,331,57,406,57,406,423.64,427.40,3.76,1,1,10.00,1,5,2.63,
332,332,92,120,92,120,423.64,428.50,4.86,1,1,10.00,1,10,3.75,
333,333,57,244,57,244,423.64,428.30,4.66,1,1,10.00,1,5,3.46,
334,334,104,389,104,389,423.64,430.20,6.56,1,1,10.00,1,10,4.68,
335,335,16,177,16,177,423.64,427.00,3.36,1,1,10.00,1,15,2.29,
336,336,92,288,92,288,423.64,427.30,3.66,1,1,10.00,1,15,3.06,
337,337,57,198,57,198,423.64,428.60,4.96,1,1,10.00,1,5,4.10,
338,338,57,159,57,159,423.64,429.10,5.46,1,1,10.00,1,5,3.62,
339,339,57,338,57,338,423.64,428.50,4.86,1,1,10.00,1,0,3.12,
340,340,92,188,92,188,423.64,428.40,4.76,1,1,10.00,1,10,3.38,
341,341,104,356,104,356,423.64,430.70,7.06,1,1,10.00,1,0,5.02,
342,342,16,256,16,256,423.64,426.70,3.06,1,1,10.00,1,0,2.04,
343,343,77,219,77,219,423.64,428.20,4.56,1,1,10.00,1,5,3.88,
344,344,77,314,77,314,423.64,428.70,5.06,1,1,10.00,1,15,3.88,
345,345,16,237,16,237,423.64,426.20,2.56,1,1,10.00,1,0,2.03,
346,346,104,323,104,323,423.64,428.10,4.46,1,1,10.00,1,10,3.86,
347,347,92,360,92,360,423.64,426.90,3.26,1,1,10.00,1,10,3.00,
348,348,92,403,92,403,423.64,427.30,3.66,1,1,10.00,1,10,3.19,
349,349,104,170,104,170,423.64,431.50,7.86,1,1,10.00,1,0,5.28,
350,350,57,178,57,178,423.64,430.10,6.46,1,1,10.00,1,15,4.21,
351,351,57,405,57,405,423.64,428.20,4.56,1,1,10.00,1,10,3.15,
352,352,92,121,92,121,423.64,429.40,5.76,1,1,10.00,1,10,4.73,
353,353,16,381,16,381,423.64,426.60,2.96,1,1,10.00,1,0,1.33,
354,354,104,406,104,406,423.64,430.50,6.86,1,1,10.00,1,15,4.74,
355,355,57,243,57,243,423.64,427.70,4.06,1,1,10.00,1,10,3.68,
356,356,57,137,57,137,423.64,428.80,5.16,1,1,10.00,1,5,4.22,
357,357,92,318,92,318,423.64,427.30,3.66,1,1,10.00,1,5,3.19,
358,358,92,289,92,289,423.64,427.20,3.56,1,1,10.00,1,0,3.00,
359,359,92,330,92,330,423.64,428.10,4.46,1,1,10.00,1,0,3.65,
360,360,92,338,92,338,423.64,427.00,3.36,1,1,10.00,1,15,3.06,
361,361,16,160,16,160,423.64,426.00,2.36,1,1,10.00,1,15,1.35,
362,362,92,420,92,420,423.64,429.20,5.56,1,1,10.00,1,5,4.36,
363,363,104,305,104,305,423.64,428.30,4.66,1,1,10.00,1,0,3.98,
364,364,92,449,92,449,423.64,428.30,4.66,1,1,10.00,1,10,4.06,
365,365,57,337,57,337,423.64,428.80,5.16,1,1,10.00,1,5,3.50,
366,366,92,189,92,189,423.64,428.30,4.66,1,1,10.00,1,0,3.44,
367,367,77,266,77,266,423.64,428.20,4.56,1,1,10.00,1,15,3.39,
368,368,92,402,92,402,423.64,427.30,3.66,1,1,10.00,1,0,3.13,
369,369,57,242,57,242,423.64,428.50,4.86,1,1,10.00,1,10,3.18,
370,370,92,290,92,290,423.64,427.80,4.16,1,1,10.00,1,15,3.19,
371,371,57,404,57,404,423.64,428.00,4.36,1,1,10.00,1,15,3.09,
372,372,77,252,77,252,423.64,427.70,4.06,1,1,10.00,1,10,3.02,
373,373,92,122,92,122,423.64,429.40,5.76,1,1,10.00,1,10,4.59,
374,374,16,19,16,19,423.64,426.30,2.66,1,1,10.00,1,10,1.47,
375,375,77,287,77,287,423.64,427.90,4.26,1,1,10.00,1,15,3.62,
376,376,57,215,57,215,423.64,429.70,6.06,1,1,10.00,1,5,4.13,
377,377,57,25,57,25,423.64,428.90,5.26,1,1,10.00,1,15,3.56,
378,378,92,379,92,379,423.64,429.80,6.16,1,1,10.00,1,10,4.50,
379,379,77,240,77,240,423.64,428.70,5.06,1,1,10.00,1,0,3.33,
380,380,92,345,92,345,423.64,427.60,3.96,1,1,10.00,1,15,3.13,
381,381,57,138,57,138,423.64,430.00,6.36,1,1,10.00,1,10,4.12,
382,382,104,388,104,388,423.64,428.90,5.26,1,1,10.00,1,10,4.23,
383,383,92,319,92,319,423.64,427.30,3.66,1,1,10.00,1,0,3.00,
384,384,92,190,92,190,423.64,428.30,4.66,1,1,10.00,1,15,3.25,
385,385,16,178,16,178,423.64,427.00,3.36,1,1,10.00,1,5,2.23,
386,386,104,405,104,405,423.64,430.50,6.86,1,1,10.00,1,10,4.68,
387,387,104,306,104,306,423.64,427.80,4.16,1,1,10.00,1,10,3.80,
388,388,57,116,57,116,423.64,429.50,5.86,1,1,10.00,1,0,4.39,
389,389,104,169,104,169,423.64,429.90,6.26,1,1,10.00,1,5,4.54,
390,390,16,252,16,252,423.64,426.10,2.46,1,1,10.00,1,0,1.09,
391,391,16,236,16,236,423.64,427.50,3.86,1,1,10.00,1,0,2.31,
392,392,57,336,57,336,423.64,428.40,4.76,1,1,10.00,1,5,3.87,
393,393,16,161,16,161,423.64,426.70,3.06,1,1,10.00,1,5,1.39,
394,394,77,312,77,312,423.64,426.70,3.06,1,1,10.00,1,15,2.83,
395,395,104,363,104,363,423.64,428.80,5.16,1,1,10.00,1,10,4.10,
396,396,104,354,104,354,423.64,430.60,6.96,1,1,10.00,1,15,4.90,
397,397,57,160,57,160,423.64,429.80,6.16,1,1,10.00,1,5,4.00,
398,398,57,241,57,241,423.64,428.70,5.06,1,1,10.00,1,15,3.43,
399,399,77,241,77,241,423.64,428.00,4.36,1,1,10.00,1,15,3.79,
400,400,104,324,104,324,423.64,431.30,7.66,1,1,10.00,1,5,4.93,
401,401,92,291,92,291,423.64,427.60,3.96,1,1,10.00,1,5,3.13,
402,402,16,382,16,382,423.64,426.60,2.96,1,1,10.00,1,0,1.27,
403,403,77,220,77,220,423.64,428.90,5.26,1,1,10.00,1,15,3.41,
404,404,92,359,92,359,423.64,427.10,3.46,1,1,10.00,1,0,2.94,
405,405,92,401,92,401,423.64,427.80,4.16,1,1,10.00,1,5,3.19,
406,406,16,20,16,20,423.64,425.80,2.16,1,1,10.00,1,15,1.16,
407,407,104,222,104,222,423.64,429.60,5.96,1,1,10.00,1,0,4.17,
408,408,57,139,57,139,423.64,429.20,5.56,1,1,10.00,1,5,4.30,
409,409,57,214,57,214,423.64,429.90,6.26,1,1,10.00,1,10,4.06,
410,410,57,240,57,240,423.64,429.00,5.36,1,1,10.00,1,10,3.68,
411,411,92,320,92,320,423.64,427.40,3.76,1,1,10.00,1,5,3.06,
412,412,92,430,92,430,423.64,427.70,4.06,1,1,10.00,1,0,3.36,
413,413,57,403,57,403,423.64,427.80,4.16,1,1,10.00,1,0,2.96,
414,414,92,123,92,123,423.64,429.20,5.56,1,1,10.00,1,0,4.53,
415,415,104,307,104,307,423.64,428.20,4.56,1,1,10.00,1,0,3.86,
416,416,16,420,16,420,423.64,426.10,2.46,1,1,10.00,1,5,1.85,
417,417,104,404,104,404,423.64,429.20,5.56,1,1,10.00,1,5,4.23,
418,418,92,378,92,378,423.64,427.70,4.06,1,1,10.00,1,0,3.27,
419,419,57,161,57,161,423.64,429.80,6.16,1,1,10.00,1,10,3.99,
420,420,92,292,92,292,423.64,428.50,4.86,1,1,10.00,1,15,3.78,
421,421,57,203,57,203,423.64,429.20,5.56,1,1,10.00,1,10,4.30,
422,422,92,321,92,321,423.64,427.10,3.46,1,1,10.00,1,5,2.88,
423,423,77,231,77,231,423.64,428.50,4.86,1,1,10.00,1,10,3.20,
424,424,57,402,57,402,423.64,427.70,4.06,1,1,10.00,1,10,2.90,
425,425,77,197,77,197,423.64,429.50,5.86,1,1,10.00,1,0,3.92,
426,426,57,26,57,26,423.64,427.40,3.76,1,1,10.00,1,10,3.44,
427,427,16,162,16,162,423.64,426.30,2.66,1,1,10.00,1,15,1.25,
428,428,16,200,16,200,423.64,426.60,2.96,1,1,10.00,1,15,1.54,
429,429,16,251,16,251,423.64,426.40,2.76,1,1,10.00,1,10,1.15,
430,430,92,400,92,400,423.64,428.20,4.56,1,1,10.00,1,5,3.38,
431,431,104,387,104,387,423.64,430.80,7.16,1,1,10.00,1,10,5.21,
432,432,77,286,77,286,423.64,428.10,4.46,1,1,10.00,1,0,3.39,
433,433,92,191,92,191,423.64,428.30,4.66,1,1,10.00,1,10,3.19,
434,434,57,140,57,140,423.64,429.60,5.96,1,1,10.00,1,5,4.44,
435,435,16,21,16,21,423.64,426.50,2.86,1,1,10.00,1,10,0.83,
436,436,57,239,57,239,423.64,429.40,5.76,1,1,10.00,1,10,3.75,
437,437,16,179,16,179,423.64,426.90,3.26,1,1,10.00,1,0,2.17,
438,438,92,293,92,293,423.64,428.10,4.46,1,1,10.00,1,10,3.71,
439,439,92,353,92,353,423.64,428.00,4.36,1,1,10.00,1,10,3.31,
440,440,104,168,104,168,423.64,430.00,6.36,1,1,10.00,1,15,4.36,
441,441,57,192,57,192,423.64,429.20,5.56,1,1,10.00,1,10,3.81,
442,442,104,308,104,308,423.64,428.30,4.66,1,1,10.00,1,0,3.92,
443,443,57,179,57,179,423.64,429.20,5.56,1,1,10.00,1,15,4.06,
444,444,104,403,104,403,423.64,430.40,6.76,1,1,10.00,1,5,4.55,
445,445,16,235,16,235,423.64,426.70,3.06,1,1,10.00,1,0,2.16,
446,446,16,383,16,383,423.64,426.50,2.86,1,1,10.00,1,5,1.21,
447,447,77,239,77,239,423.64,429.50,5.86,1,1,10.00,1,5,3.69,
448,448,104,325,104,325,423.64,428.70,5.06,1,1,10.00,1,15,3.98,
449,449,57,238,57,238,423.64,429.10,5.46,1,1,10.00,1,5,3.92,
450,450,16,330,16,330,423.64,425.50,1.86,1,1,10.00,1,0,0.96,
451,451,92,294,92,294,423.64,428.30,4.66,1,1,10.00,1,15,3.65,
452,452,92,377,92,377,423.64,428.00,4.36,1,1,10.00,1,0,3.33,
453,453,57,162,57,162,423.64,430.20,6.56,1,1,10.00,1,15,4.43,
454,454,92,340,92,340,423.64,427.20,3.56,1,1,10.00,1,5,2.94,
455,455,92,399,92,399,423.64,428.30,4.66,1,1,10.00,1,0,3.36,
456,456,92,376,92,376,423.64,427.30,3.66,1,1,10.00,1,10,3.00,
457,457,77,221,77,221,423.64,428.90,5.26,1,1,10.00,1,0,3.70,
458,458,104,326,104,326,423.64,429.10,5.46,1,1,10.00,1,5,4.23,
459,459,16,163,16,163,423.64,426.40,2.76,1,1,10.00,1,15,1.31,
460,460,77,311,77,311,423.64,426.90,3.26,1,1,10.00,1,5,2.89,
461,461,16,211,16,211,423.64,426.10,2.46,1,1,10.00,1,15,0.64,
462,462,16,250,16,250,423.64,426.70,3.06,1,1,10.00,1,0,1.21,
463,463,57,401,57,401,423.64,429.00,5.36,1,1,10.00,1,5,3.47,
464,464,57,141,57,141,423.64,429.00,5.36,1,1,10.00,1,10,4.17,
465,465,104,349,104,349,423.64,429.70,6.06,1,1,10.00,1,5,4.88,
466,466,57,237,57,237,423.64,429.40,5.76,1,1,10.00,1,10,3.98,
467,467,57,163,57,163,423.64,429.80,6.16,1,1,10.00,1,10,3.99,
468,468,57,335,57,335,423.64,428.90,5.26,1,1,10.00,1,0,3.50,
469,469,104,375,104,375,423.64,428.80,5.16,1,1,10.00,1,0,4.05,
470,470,92,298,92,298,423.64,427.80,4.16,1,1,10.00,1,10,3.31,
471,471,57,27,57,27,423.64,427.50,3.86,1,1,10.00,1,10,2.96,
472,472,104,327,104,327,423.64,429.00,5.36,1,1,10.00,1,0,4.11,
473,473,77,198,77,198,423.64,430.20,6.56,1,1,10.00,1,5,4.13,
474,474,92,192,92,192,423.64,428.10,4.46,1,1,10.00,1,0,3.13,
475,475,16,25,16,25,423.64,427.20,3.56,1,1,10.00,1,0,1.12,
476,476,104,402,104,402,423.64,429.10,5.46,1,1,10.00,1,5,4.11,
477,477,16,180,16,180,423.64,426.70,3.06,1,1,10.00,1,5,1.50,
478,478,16,228,16,228,423.64,426.70,3.06,1,1,10.00,1,10,1.54,
479,479,104,167,104,167,423.64,429.90,6.26,1,1,10.00,1,10,4.42,
480,480,104,309,104,309,423.64,428.50,4.86,1,1,10.00,1,0,3.98,
481,481,77,285,77,285,423.64,428.30,4.66,1,1,10.00,1,10,3.09,
482,482,57,184,57,184,423.64,429.10,5.46,1,1,10.00,1,10,4.23,
483,483,57,202,57,202,423.64,429.70,6.06,1,1,10.00,1,15,3.77,
484,484,57,400,57,400,423.64,428.80,5.16,1,1,10.00,1,10,3.10,
485,485,16,384,16,384,423.64,426.80,3.16,1,1,10.00,1,15,1.40,
486,486,57,236,57,236,423.64,430.20,6.56,1,1,10.00,1,15,4.06,
487,487,16,421,16,421,423.64,426.50,2.86,1,1,10.00,1,10,2.03,
488,488,92,397,92,397,423.64,429.80,6.16,1,1,10.00,1,5,4.53,
489,489,16,231,16,231,423.64,426.50,2.86,1,1,10.00,1,5,0.71,
490,490,16,164,16,164,423.64,426.10,2.46,1,1,10.00,1,5,1.10,
491,491,77,246,77,246,423.64,428.70,5.06,1,1,10.00,1,5,3.39,
492,492,57,142,57,142,423.64,429.00,5.36,1,1,10.00,1,10,4.11,
493,493,77,229,77,229,423.64,429.10,5.46,1,1,10.00,1,10,3.56,
494,494,92,299,92,299,423.64,427.70,4.06,1,1,10.00,1,10,3.25,
495,495,77,310,77,310,423.64,427.20,3.56,1,1,10.00,1,15,2.95,
496,496,16,26,16,26,423.64,425.50,1.86,1,1,10.00,1,15,1.49,
497,497,16,249,16,249,423.64,426.60,2.96,1,1,10.00,1,5,1.40,
498,498,57,191,57,191,423.64,429.80,6.16,1,1,10.00,1,0,3.82,
499,499,57,399,57,399,423.64,428.40,4.76,1,1,10.00,1,5,3.06,
500,500,92,334,92,334,423.64,427.90,4.26,1,1,10.00,1,10,3.31,
501,501,57,334,57,334,423.64,429.30,5.66,1,1,10.00,1,5,3.43,
502,502,104,223,104,223,423.64,430.00,6.36,1,1,10.00,1,5,4.29,
503,503,57,235,57,235,423.64,430.20,6.56,1,1,10.00,1,0,4.00,
504,504,92,434,92,434,423.64,429.40,5.76,1,1,10.00,1,0,4.31,
505,505,104,401,104,401,423.64,430.80,7.16,1,1,10.00,1,5,4.87,
506,506,104,384,104,384,423.64,430.20,6.56,1,1,10.00,1,5,4.82,
507,507,104,310,104,310,423.64,430.10,6.46,1,1,10.00,1,10,4.88,
508,508,104,166,104,166,423.64,430.70,7.06,1,1,10.00,1,10,4.54,
509,509,77,284,77,284,423.64,427.80,4.16,1,1,10.00,1,15,3.68,
510,510,77,222,77,222,423.64,429.30,5.66,1,1,10.00,1,15,3.77,
511,511,77,199,77,199,423.64,429.20,5.56,1,1,10.00,1,0,3.56,
512,512,92,300,92,300,423.64,427.70,4.06,1,1,10.00,1,10,3.19,
513,513,16,181,16,181,423.64,426.60,2.96,1,1,10.00,1,10,1.44,
514,514,16,27,16,27,423.64,425.60,1.96,1,1,10.00,1,5,1.22,
515,515,16,189,16,189,423.64,426.50,2.86,1,1,10.00,1,0,0.89,
516,516,92,343,92,343,423.64,427.30,3.66,1,1,10.00,1,5,2.97,
517,517,92,396,92,396,423.64,428.10,4.46,1,1,10.00,1,0,3.35,
518,518,57,143,57,143,423.64,429.10,5.46,1,1,10.00,1,5,4.05,
519,519,57,397,57,397,423.64,428.10,4.46,1,1,10.00,1,0,2.69,
520,520,92,358,92,358,423.64,428.20,4.56,1,1,10.00,1,10,3.04,
521,521,16,165,16,165,423.64,425.80,2.16,1,1,10.00,1,15,1.04,
522,522,104,165,104,165,423.64,430.60,6.96,1,1,10.00,1,0,4.48,
523,523,16,387,16,387,423.64,427.50,3.86,1,1,10.00,1,10,1.22,
524,524,57,180,57,180,423.64,430.30,6.66,1,1,10.00,1,0,3.96,
525,525,16,248,16,248,423.64,427.20,3.56,1,1,10.00,1,15,1.54,
526,526,104,360,104,360,423.64,429.20,5.56,1,1,10.00,1,5,3.98,
527,527,92,193,92,193,423.64,428.30,4.66,1,1,10.00,1,15,3.06,
528,528,77,309,77,309,423.64,427.50,3.86,1,1,10.00,1,5,3.08,
529,529,92,395,92,395,423.64,428.10,4.46,1,1,10.00,1,5,3.29,
530,530,104,311,104,311,423.64,429.20,5.56,1,1,10.00,1,0,4.17,
531,531,92,301,92,301,423.64,427.70,4.06,1,1,10.00,1,0,3.13,
532,532,57,144,57,144,423.64,429.50,5.86,1,1,10.00,1,5,4.18,
533,533,104,383,104,383,423.64,430.20,6.56,1,1,10.00,1,5,4.40,
534,534,77,269,77,269,423.64,428.90,5.26,1,1,10.00,1,5,3.86,
535,535,104,400,104,400,423.64,430.80,7.16,1,1,10.00,1,15,4.81,
536,536,57,396,57,396,423.64,428.70,5.06,1,1,10.00,1,15,3.05,
537,537,57,231,57,231,423.64,429.20,5.56,1,1,10.00,1,5,3.15,
538,538,16,36,16,36,423.64,427.40,3.76,1,1,10.00,1,10,1.04,
539,539,92,194,92,194,423.64,428.70,5.06,1,1,10.00,1,0,3.26,
540,540,57,36,57,36,423.64,428.50,4.86,1,1,10.00,1,10,3.16,
541,541,16,247,16,247,423.64,427.10,3.46,1,1,10.00,1,0,1.40,
542,542,16,182,16,182,423.64,426.80,3.16,1,1,10.00,1,0,1.37,
543,543,92,347,92,347,423.64,428.80,5.16,1,1,10.00,1,10,3.84,
544,544,16,166,16,166,423.64,426.20,2.56,1,1,10.00,1,10,1.10,
545,545,92,394,92,394,423.64,428.10,4.46,1,1,10.00,1,15,3.29,
546,546,16,380,16,380,423.64,427.30,3.66,1,1,10.00,1,10,1.82,
547,547,92,119,92,119,423.64,428.30,4.66,1,1,10.00,1,15,3.54,
548,548,57,145,57,145,423.64,429.90,6.26,1,1,10.00,1,0,4.20,
549,549,16,329,16,329,423.64,426.20,2.56,1,1,10.00,1,10,1.15,
550,550,77,200,77,200,423.64,430.00,6.36,1,1,10.00,1,15,3.61,
551,551,104,312,104,312,423.64,429.90,6.26,1,1,10.00,1,0,4.76,
552,552,92,302,92,302,423.64,427.40,3.76,1,1,10.00,1,10,3.00,
553,553,57,407,57,407,423.64,428.00,4.36,1,1,10.00,1,15,2.60,
554,554,104,171,104,171,423.64,430.60,6.96,1,1,10.00,1,15,4.54,
555,555,104,164,104,164,423.64,430.60,6.96,1,1,10.00,1,5,4.36,
556,556,104,362,104,362,423.64,429.40,5.76,1,1,10.00,1,15,4.22,
557,557,16,388,16,388,423.64,426.60,2.96,1,1,10.00,1,15,1.98,
558,558,77,283,77,283,423.64,428.60,4.96,1,1,10.00,1,10,3.21,
559,559,104,328,104,328,423.64,429.50,5.86,1,1,10.00,1,0,4.17,
560,560,92,357,92,357,423.64,428.10,4.46,1,1,10.00,1,0,3.19,
561,561,77,223,77,223,423.64,429.20,5.56,1,1,10.00,1,5,3.58,
562,562,92,118,92,118,423.64,428.20,4.56,1,1,10.00,1,0,3.48,
563,563,57,408,57,408,423.64,427.50,3.86,1,1,10.00,1,10,2.64,
564,564,104,399,104,399,423.64,430.10,6.46,1,1,10.00,1,15,4.30,
565,565,57,230,57,230,423.64,429.00,5.36,1,1,10.00,1,0,3.08,
566,566,92,303,92,303,423.64,427.40,3.76,1,1,10.00,1,15,2.98,
567,567,16,37,16,37,423.64,426.70,3.06,1,1,10.00,1,15,2.09,
568,568,57,188,57,188,423.64,430.30,6.66,1,1,10.00,1,10,4.01,
569,569,92,393,92,393,423.64,428.10,4.46,1,1,10.00,1,5,3.25,
570,570,57,146,57,146,423.64,429.60,5.96,1,1,10.00,1,10,4.11,
571,571,16,379,16,379,423.64,427.20,3.56,1,1,10.00,1,5,1.63,
572,572,16,422,16,422,423.64,426.30,2.66,1,1,10.00,1,5,1.72,
573,573,57,395,57,395,423.64,427.90,4.26,1,1,10.00,1,0,2.65,
574,574,16,246,16,246,423.64,427.50,3.86,1,1,10.00,1,0,1.39,
575,575,92,117,92,117,423.64,430.40,6.76,1,1,10.00,1,0,4.86,
576,576,104,172,104,172,423.64,430.20,6.56,1,1,10.00,1,5,4.11,
577,577,57,229,57,229,423.64,429.90,6.26,1,1,10.00,1,10,3.77,
578,578,57,394,57,394,423.64,428.20,4.56,1,1,10.00,1,0,2.57,
579,579,92,304,92,304,423.64,427.30,3.66,1,1,10.00,1,5,2.88,
580,580,77,308,77,308,423.64,427.80,4.16,1,1,10.00,1,0,3.14,
581,581,104,224,104,224,423.64,430.00,6.36,1,1,10.00,1,5,4.05,
582,582,92,432,92,432,423.64,429.70,6.06,1,1,10.00,1,0,4.43,
583,583,16,167,16,167,423.64,426.30,2.66,1,1,10.00,1,5,1.16,
584,584,57,409,57,409,423.64,427.80,4.16,1,1,10.00,1,0,2.48,
585,585,57,201,57,201,423.64,430.80,7.16,1,1,10.00,1,10,4.06,
586,586,92,335,92,335,423.64,428.00,4.36,1,1,10.00,1,10,3.25,
587,587,92,116,92,116,423.64,428.80,5.16,1,1,10.00,1,15,3.71,
588,588,57,410,57,410,423.64,428.30,4.66,1,1,10.00,1,10,2.54,
589,589,57,330,57,330,423.64,427.80,4.16,1,1,10.00,1,15,2.84,
590,590,104,314,104,314,423.64,429.70,6.06,1,1,10.00,1,15,4.13,
591,591,57,37,57,37,423.64,427.90,4.26,1,1,10.00,1,5,2.50,
592,592,77,201,77,201,423.64,430.20,6.56,1,1,10.00,1,0,3.86,
593,593,16,201,16,201,423.64,427.30,3.66,1,1,10.00,1,15,1.44,
594,594,92,392,92,392,423.64,430.00,6.36,1,1,10.00,1,10,4.53,
595,595,16,328,16,328,423.64,426.10,2.46,1,1,10.00,1,15,1.09,
596,596,16,378,16,378,423.64,426.70,3.06,1,1,10.00,1,15,1.86,
597,597,77,268,77,268,423.64,428.50,4.86,1,1,10.00,1,15,3.27,
598,598,104,163,104,163,423.64,431.00,7.36,1,1,10.00,1,15,4.60,
599,599,104,173,104,173,423.64,431.10,7.46,1,1,10.00,1,5,5.37,
600,600,104,225,104,225,423.64,430.20,6.56,1,1,10.00,1,0,4.23,
601,601,16,389,16,389,423.64,427.70,4.06,1,1,10.00,1,5,1.16,
602,602,57,147,57,147,423.64,430.00,6.36,1,1,10.00,1,0,4.27,
603,603,92,115,92,115,423.64,428.70,5.06,1,1,10.00,1,10,3.64,
604,604,104,357,104,357,423.64,431.40,7.76,1,1,10.00,1,10,5.08,
605,605,104,397,104,397,423.64,430.00,6.36,1,1,10.00,1,0,4.40,
606,606,57,228,57,228,423.64,430.00,6.36,1,1,10.00,1,10,3.99,
607,607,92,114,92,114,423.64,428.50,4.86,1,1,10.00,1,15,3.58,
608,608,92,305,92,305,423.64,427.10,3.46,1,1,10.00,1,5,2.82,
609,609,77,282,77,282,423.64,428.80,5.16,1,1,10.00,1,10,3.27,
610,610,57,181,57,181,423.64,429.90,6.26,1,1,10.00,1,0,3.66,
611,611,57,393,57,393,423.64,428.20,4.56,1,1,10.00,1,5,2.85,
612,612,16,245,16,245,423.64,426.50,2.86,1,1,10.00,1,10,1.73,
613,613,77,224,77,224,423.64,429.10,5.46,1,1,10.00,1,10,3.80,
614,614,16,168,16,168,423.64,426.50,2.86,1,1,10.00,1,5,1.22,
615,615,104,315,104,315,423.64,430.00,6.36,1,1,10.00,1,10,4.19,
616,616,16,327,16,327,423.64,426.40,2.76,1,1,10.00,1,5,1.40,
617,617,57,414,57,414,423.64,428.50,4.86,1,1,10.00,1,15,3.03,
618,618,104,226,104,226,423.64,430.60,6.96,1,1,10.00,1,5,4.48,
619,619,57,329,57,329,423.64,428.30,4.66,1,1,10.00,1,15,3.02,
620,620,92,419,92,419,423.64,428.80,5.16,1,1,10.00,1,0,3.50,
621,621,92,197,92,197,423.64,428.80,5.16,1,1,10.00,1,5,3.62,
622,622,16,377,16,377,423.64,426.90,3.26,1,1,10.00,1,0,1.92,
623,623,57,227,57,227,423.64,430.40,6.76,1,1,10.00,1,0,3.89,
624,624,92,306,92,306,423.64,427.00,3.36,1,1,10.00,1,10,2.82,
625,625,16,210,16,210,423.64,426.50,2.86,1,1,10.00,1,10,0.71,
626,626,77,307,77,307,423.64,428.00,4.36,1,1,10.00,1,15,3.20,
627,627,57,392,57,392,423.64,428.40,4.76,1,1,10.00,1,15,2.78,
628,628,92,131,92,131,423.64,429.10,5.46,1,1,10.00,1,5,3.81,
629,629,92,391,92,391,423.64,428.00,4.36,1,1,10.00,1,5,3.13,
630,630,57,148,57,148,423.64,429.90,6.26,1,1,10.00,1,10,3.97,
631,631,57,415,57,415,423.64,428.60,4.96,1,1,10.00,1,10,2.73,
632,632,16,326,16,326,423.64,426.50,2.86,1,1,10.00,1,0,1.21,
633,633,104,227,104,227,423.64,432.00,8.36,1,1,10.00,1,15,5.29,
634,634,104,162,104,162,423.64,430.70,7.06,1,1,10.00,1,15,4.61,
635,635,104,19,104,19,423.64,430.10,6.46,1,1,10.00,1,10,4.21,
636,636,104,177,104,177,423.64,430.80,7.16,1,1,10.00,1,5,4.81,
637,637,57,197,57,197,423.64,430.30,6.66,1,1,10.00,1,15,3.86,
638,638,77,235,77,235,423.64,429.90,6.26,1,1,10.00,1,15,3.80,
639,639,104,396,104,396,423.64,430.70,7.06,1,1,10.00,1,15,5.11,
640,640,16,423,16,423,423.64,426.40,2.76,1,1,10.00,1,10,1.91,
641,641,57,226,57,226,423.64,429.70,6.06,1,1,10.00,1,5,3.33,
642,642,92,307,92,307,423.64,427.30,3.66,1,1,10.00,1,10,2.88,
643,643,16,325,16,325,423.64,426.90,3.26,1,1,10.00,1,15,1.65,
644,644,57,416,57,416,423.64,428.60,4.96,1,1,10.00,1,15,2.84,
645,645,104,228,104,228,423.64,430.90,7.26,1,1,10.00,1,15,4.60,
646,646,16,244,16,244,423.64,426.10,2.46,1,1,10.00,1,15,1.67,
647,647,16,376,16,376,423.64,426.40,2.76,1,1,10.00,1,15,1.73,
648,648,92,390,92,390,423.64,428.10,4.46,1,1,10.00,1,10,3.13,
649,649,16,390,16,390,423.64,427.60,3.96,1,1,10.00,1,5,1.10,
650,650,16,169,16,169,423.64,426.10,2.46,1,1,10.00,1,15,0.77,
651,651,92,339,92,339,423.64,427.60,3.96,1,1,10.00,1,15,3.04,
652,652,104,358,104,358,423.64,429.90,6.26,1,1,10.00,1,0,3.98,
653,653,104,20,104,20,423.64,430.20,6.56,1,1,10.00,1,0,4.17,
654,654,104,316,104,316,423.64,429.90,6.26,1,1,10.00,1,15,4.17,
655,655,77,259,77,259,423.64,429.70,6.06,1,1,10.00,1,0,3.94,
656,656,104,178,104,178,423.64,432.70,9.06,1,1,10.00,1,10,5.61,
657,657,77,281,77,281,423.64,429.40,5.76,1,1,10.00,1,15,3.30,
658,658,57,149,57,149,423.64,429.80,6.16,1,1,10.00,1,10,3.90,
659,659,57,328,57,328,423.64,428.20,4.56,1,1,10.00,1,5,2.96,
660,660,57,391,57,391,423.64,428.60,4.96,1,1,10.00,1,0,2.84,
661,661,57,417,57,417,423.64,428.50,4.86,1,1,10.00,1,15,2.70,
662,662,92,198,92,198,423.64,428.70,5.06,1,1,10.00,1,15,3.56,
663,663,77,225,77,225,423.64,429.40,5.76,1,1,10.00,1,5,3.86,
664,664,57,225,57,225,423.64,429.90,6.26,1,1,10.00,1,10,3.81,
665,665,92,308,92,308,423.64,427.50,3.86,1,1,10.00,1,0,2.94,
666,666,104,382,104,382,423.64,430.20,6.56,1,1,10.00,1,15,4.28,
667,667,57,200,57,200,423.64,430.50,6.86,1,1,10.00,1,10,3.64,
668,668,57,390,57,390,423.64,428.90,5.26,1,1,10.00,1,10,2.81,
669,669,16,324,16,324,423.64,426.20,2.56,1,1,10.00,1,10,1.67,
