link_id,NT,EM,LM,EA,EV
1001,36.3161003064,954.713113382,1060.09891026,591.777846192,51.588331135
1002,13.0060165995,31.3826384494,375.268623819,798.830649219,148.253018704
1003,10.920016635,69.7035025837,315.692982186,588.770346763,106.35652965
1004,1.81580501532,47.7356556691,53.0049455129,29.5888923096,2.57941655675
1005,69.0005905822,1813.95491543,2014.18792949,1124.37790776,98.0178291565
1006,9.10421161965,21.9678469146,262.688036673,559.181454453,103.777113093
1007,3.90180497985,9.41479153482,112.580587146,239.649194766,44.4759056112
1009,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
1010,0.0,0.0,0.0,0.0,0.0
1011,0.0,0.0,0.0,0.0,0.0
1012,115.689182578,19.2110651823,109.935527294,287.061053631,531.674952342
1013,115.689182578,19.2110651823,109.935527294,287.061053631,531.674952342
1014,119.217808433,242.163070885,421.509073751,1021.90571591,1153.73039974
1015,177.072159735,348.172428566,581.485511866,1445.57828587,1715.1254436
1016,0.0,0.0,0.0,0.0,0.0
1017,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
1018,0.0,0.0,0.0,0.0,0.0
1019,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
1020,0.0,0.0,0.0,0.0,0.0
1021,3.90180497985,9.41479153482,112.580587146,239.649194766,44.4759056112
1022,0.0,0.0,0.0,0.0,0.0
1023,0.0,0.0,0.0,0.0,0.0
1024,9.0790250766,238.678278345,265.024727564,147.944461548,12.8970827838
1025,9.10421161965,21.9678469146,262.688036673,559.181454453,103.777113093
1026,3.90180497985,9.41479153482,112.580587146,239.649194766,44.4759056112
1027,5.2024066398,12.5530553798,150.107449528,319.532259688,59.3012074816
1028,0.0,0.0,0.0,0.0,0.0
1029,0.0,0.0,0.0,0.0,0.0
1030,456.498730418,191.806853132,261.015184278,518.063307154,2001.0103422
1031,456.498730418,191.806853132,261.015184278,518.063307154,2001.0103422
1032,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
1033,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
1034,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
1035,0.0,0.0,0.0,0.0,0.0
1036,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
1037,0.0,0.0,0.0,0.0,0.0
1038,0.0,0.0,0.0,0.0,0.0
1039,0.0,0.0,0.0,0.0,0.0
1040,0.0,0.0,0.0,0.0,0.0
1041,0.0,0.0,0.0,0.0,0.0
1042,0.0,0.0,0.0,0.0,0.0
1043,0.0,0.0,0.0,0.0,0.0
1044,0.0,0.0,0.0,0.0,0.0
1045,0.0,0.0,0.0,0.0,0.0
1046,0.0,0.0,0.0,0.0,0.0
1047,0.0,0.0,0.0,0.0,0.0
1048,1.81580501532,47.7356556691,53.0049455129,29.5888923096,2.57941655675
1049,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
1050,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
1051,0.0,0.0,0.0,0.0,0.0
1052,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
1053,682.159485578,173.078536293,315.300706207,822.947327338,3017.30492471
1054,679.558282259,166.802008603,240.246981443,663.181197495,2987.65432097
1055,62.541554587,73.9650212361,294.605804512,793.499002258,632.942136654
1056,9.10421161965,21.9678469146,262.688036673,559.181454453,103.777113093
1057,6.23281335054,101.747839028,181.06361579,218.943914463,34.8094368543
1058,0.0,0.0,0.0,0.0,0.0
1059,1.81580501532,47.7356556691,53.0049455129,29.5888923096,2.57941655675
1060,1.81580501532,47.7356556691,53.0049455129,29.5888923096,2.57941655675
1061,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
1062,9.0790250766,238.678278345,265.024727564,147.944461548,12.8970827838
1063,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
1064,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
1065,1.30060165995,3.13826384494,37.5268623819,79.8830649219,14.8253018704
1066,0.0,0.0,0.0,0.0,0.0
1067,3.90180497985,9.41479153482,112.580587146,239.649194766,44.4759056112
1068,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
1069,3.63161003064,95.4713113382,106.009891026,59.1777846192,5.1588331135
1070,118.535394304,156.1415045,193.896639069,216.061600715,509.762598271
1071,118.535394304,156.1415045,193.896639069,216.061600715,509.762598271
1072,115.586198402,146.691759547,315.499182725,962.727931295,1148.57156662
1073,245.757114532,571.690851334,641.793616077,514.979044212,1018.88668573
1074,0.0,0.0,0.0,0.0,0.0
1075,337.313035284,34.0962167099,48.3551140179,262.060173977,1483.83509299
1076,117.52450762,259.75437103,372.957821743,876.934032224,1125.36950427
1077,337.313035284,34.0962167099,48.3551140179,262.060173977,1483.83509299
1078,117.52450762,259.75437103,372.957821743,876.934032224,1125.36950427
1079,790.334773173,280.211148781,416.663104266,1371.46548787,4090.4602737
1080,309.841078794,134.009191991,219.196454338,780.626745278,1828.73654456
1081,171.747248892,270.292417372,426.924368832,1241.42881756,1681.60571501
1082,703.553246219,121.19711226,176.698447093,735.956632933,3248.36770792
1083,227.785795179,328.566119383,533.895861435,1635.51249521,2240.42134232
1084,899.501427424,90.9232445598,128.946970714,698.827130606,3956.89358132
1085,227.785795179,328.566119383,533.895861435,1635.51249521,2240.42134232
1086,1349.25214114,136.38486684,193.420456072,1048.24069591,5935.34037199
1087,395.901434041,503.387225417,854.810339242,2817.76352815,3916.86822422
1088,1349.25214114,136.38486684,193.420456072,1048.24069591,5935.34037199
1089,395.901434041,503.387225417,854.810339242,2817.76352815,3916.86822422
1090,1461.68981956,147.75027241,209.538827411,1135.59408724,6429.95206965
1091,0.0,0.0,0.0,0.0,0.0
1092,140.096365718,145.684255028,267.428731506,985.20919412,1397.03906825
1093,84.0578194308,87.4105530171,160.457238904,591.125516472,838.223440953
1094,0.0,0.0,0.0,0.0,0.0
1095,224.875356856,22.73081114,32.2367426786,174.706782652,989.223395332
1096,84.9657219385,111.278380852,186.95971166,605.919962627,839.513149231
1097,56.0385462872,58.2737020114,106.971492602,394.083677648,558.815627302
1098,338.220937792,57.9640445445,74.8575867742,276.854620133,1485.12480128
1099,674.626070568,68.19243342,96.7102280358,524.120347955,2967.670186
1100,84.0578194308,87.4105530171,160.457238904,591.125516472,838.223440953
1101,337.313035284,34.09621671,48.3551140179,262.060173978,1483.835093
1102,168.476224715,69.6391075814,123.089863942,481.437068974,1053.42732497
1103,112.437678428,11.36540557,16.1183713393,87.3533913259,494.611697666
1104,84.0578194308,87.4105530171,160.457238904,591.125516472,838.223440953
1105,112.437678428,11.36540557,16.1183713393,87.3533913259,494.611697666
1106,112.437678428,11.36540557,16.1183713393,87.3533913259,494.611697666
1107,70.3451645466,92.7946043057,519.766978803,1272.79739179,721.893947876
1108,682.797193137,283.002883931,335.232482844,657.270363347,2979.2775605
1109,168.115638861,174.821106034,320.914477806,1182.25103294,1676.4468819
1110,449.750713712,45.46162228,64.4734853572,349.413565304,1978.44679066
1111,56.0385462872,58.2737020114,106.971492602,394.083677648,558.815627302
1112,449.750713712,45.46162228,64.4734853572,349.413565304,1978.44679066
1113,168.115638862,174.821106034,320.914477807,1182.25103294,1676.44688191
1114,112.437678428,11.36540557,16.1183713393,87.3533913259,494.611697666
1115,112.077092574,116.547404023,213.942985205,788.167355296,1117.6312546
1116,1236.81446271,125.01946127,177.302084732,960.887304585,5440.72867433
1117,224.154185149,233.094808046,427.88597041,1576.33471059,2235.26250921
1118,535.997799759,649.071480446,1122.23907075,3802.97272227,5313.90729248
1119,1461.68981956,147.75027241,209.538827411,1135.59408724,6429.95206965
1120,506.559004023,1195.31511254,1682.89423471,3793.69837625,4793.19249176
1121,233.755533794,27.6521662754,88.7409956195,298.389651677,1020.40147686
1122,503.586611265,1203.88712373,1688.36484525,3806.4156626,4790.28398958
1123,245.881764077,28.0265951695,89.1154245135,305.141627052,1036.04670211
1124,504.352324879,1217.38777621,1697.04109671,3829.19898598,4792.7130863
1125,270.134224644,28.7754529577,89.8642823017,318.645577802,1067.33715263
1126,504.844569345,1226.06676709,1702.61868693,3843.84540815,4794.27464847
1127,271.866543256,28.8289427997,89.9177721437,319.610145712,1069.5721848
1128,505.938445936,1245.35341349,1715.01333187,3876.39301298,4797.74478664
1129,289.189729376,29.3638412199,90.4526705639,329.255824819,1091.9225066
1130,0.0,0.0,0.0,0.0,0.0
1131,0.0,0.0,0.0,0.0,0.0
1132,17.4325737785,2.46356305974,1.77436291387,12.9004395897,22.6973356119
1133,0.328162977306,5.78599391883,3.71839348125,9.76428144846,1.04104145056
1134,4.12096317848,11.6789675217,7.54376664652,21.4576987183,6.55214726013
1135,3.57402488297,2.03564432364,1.34644417777,5.1838963042,4.81707817586
1136,29.6268371392,596.909655231,662.775778278,373.719425513,41.1828356774
1137,114.388580918,16.0728013374,72.4086649121,207.177988709,516.849650472
1138,0.0,0.0,0.0,0.0,0.0
1139,0.0,0.0,0.0,0.0,0.0
1140,0.0,0.0,0.0,0.0,0.0
1141,0.0,0.0,0.0,0.0,0.0
1142,2.18775318204,38.5732927922,24.789289875,65.0952096564,6.94027633708
1143,152.44403785,4.7071060971,4.7071060971,84.8819761407,196.682831796
1144,41.5756466864,1.2837562083,1.2837562083,23.1496298566,53.6407723081
1145,20.7878233432,0.64187810415,0.64187810415,11.5748149283,26.8203861541
1146,0.109387659102,1.92866463961,1.23946449376,3.25476048284,0.347013816856
1147,124.809695591,403.92325868,487.935991944,1069.26094868,1145.29961167
1148,63.3017663485,249.216324688,318.991274654,512.439246886,569.133293529
1149,1029.49722826,144.655212037,651.677984209,1864.60189838,4651.64685424
1150,0.0,0.0,0.0,0.0,0.0
1151,0.0,0.0,0.0,0.0,0.0
1152,0.0,0.0,0.0,0.0,0.0
1153,3.46463722388,0.106979684025,0.106979684025,1.92913582138,4.47006435902
1154,0.218775318204,3.85732927922,2.4789289875,6.50952096564,0.694027633708
1155,17.3231861194,0.534898420125,0.534898420125,9.6456791069,22.3503217951
1156,0.0,0.0,0.0,0.0,0.0
1157,0.0,0.0,0.0,0.0,0.0
1158,0.0,0.0,0.0,0.0,0.0
1159,2.6012033199,6.27652768988,75.0537247638,159.766129844,29.6506037408
1160,0.0,0.0,0.0,0.0,0.0
1161,0.0,0.0,0.0,0.0,0.0
1162,0.0,0.0,0.0,0.0,0.0
1163,0.0,0.0,0.0,0.0,0.0
1164,0.0,0.0,0.0,0.0,0.0
1165,2506.07751278,291.167875191,924.003433669,3142.0576137,10777.5601469
1166,48.5049211342,1.49771557635,1.49771557635,27.0079014993,62.5809010261
1167,1.20326425012,21.2153110357,13.6341094312,35.802365311,3.81715198539
1168,14.0773242137,4.28524801532,2.9068477236,14.2260642512,18.5742850697
1169,0.875101272816,15.4293171169,9.91571595,26.0380838626,2.77611053483
1170,0.54693829551,9.64332319805,6.19732246875,16.2738024141,1.73506908427
1171,0.656325954612,11.5719878377,7.4367869625,19.5285628969,2.08208290112
1172,34.6463722387,1.06979684025,1.06979684025,19.2913582138,44.7006435901
1173,0.765713613714,13.5006524773,8.67625145625,22.7833233797,2.42909671798
1174,0.0,0.0,0.0,0.0,0.0
1175,0.875101272816,15.4293171169,9.91571595,26.0380838626,2.77611053483
1176,7.14804976594,4.07128864727,2.69288835555,10.3677926084,9.63415635173
1177,0.656325954612,11.5719878377,7.43678696251,19.5285628969,2.08208290113
1178,0.54693829551,9.64332319805,6.19732246875,16.2738024141,1.73506908427
1179,0.437550636408,7.71465855844,4.95785797501,13.0190419313,1.38805526742
1180,0.218775318204,3.85732927922,2.4789289875,6.50952096564,0.694027633708
1181,0.0,0.0,0.0,0.0,0.0
1182,0.0,0.0,0.0,0.0,0.0
1183,0.984488931918,17.3579817565,11.1551804438,29.2928443454,3.12312435169
1184,0.328162977306,5.78599391883,3.71839348125,9.76428144846,1.04104145056
1185,10.831462308,8.03559761051,5.27879702707,18.8064493954,14.7982483444
1186,59.7219588293,62.2380109746,109.557401274,402.522334435,563.979719295
1187,1359.75544047,138.634470531,194.980859617,1057.28286386,5949.09757888
1188,119.99663859,319.062014537,433.399554219,926.051487431,1130.03100373
1189,2405.60303328,288.065464354,920.901022832,3086.11267488,10647.9282805
1190,121.528065818,346.063319491,450.752057131,971.618134191,1134.88919717
1191,2422.9262194,288.600362775,921.435921253,3095.75835399,10670.2786023
1192,122.950105386,371.135959806,466.86509555,1013.93002047,1139.40037679
1193,2440.24940552,289.135261195,921.970819673,3105.40403309,10692.6289241
1194,124.700307932,401.99459404,486.69652745,1066.00618819,1144.95259786
1195,0.0,0.0,0.0,0.0,0.0
1196,0.0,0.0,0.0,0.0,0.0
1197,0.0,0.0,0.0,0.0,0.0
1198,0.0,0.0,0.0,0.0,0.0
1199,0.0,0.0,0.0,0.0,0.0
1200,20.7878233432,0.64187810415,0.64187810415,11.5748149283,26.8203861541
1201,0.109387659102,1.92866463961,1.23946449376,3.25476048284,0.347013816856
1202,38.1110094626,1.17677652428,1.17677652428,21.2204940352,49.1707079491
1203,0.109387659102,1.92866463961,1.23946449376,3.25476048284,0.347013816856
1204,13.8585488955,0.4279187361,0.4279187361,7.71654328552,17.880257436
1205,0.0,0.0,0.0,0.0,0.0
1206,6.92927444775,0.21395936805,0.21395936805,3.85827164276,8.94012871803
1207,0.328162977306,5.78599391883,3.71839348126,9.76428144848,1.04104145056
1208,3.62871871252,2.99997664344,1.96617642466,6.81127654564,4.99058508429
1209,1.95109393014,3.91081912123,2.53241882951,7.47408887633,2.92905981322
1210,7.14804976594,4.07128864727,2.69288835555,10.3677926084,9.63415635173
1211,0.437550636408,7.71465855844,4.957857975,13.0190419313,1.38805526742
1212,0.0,0.0,0.0,0.0,0.0
1213,6.92927444774,0.21395936805,0.21395936805,3.85827164276,8.94012871802
1214,0.0,0.0,0.0,0.0,0.0
1215,17.3231861193,0.534898420125,0.534898420125,9.6456791069,22.350321795
1216,0.0,0.0,0.0,0.0,0.0
1217,20.7878233432,0.64187810415,0.64187810415,11.5748149283,26.8203861541
1218,0.0,0.0,0.0,0.0,0.0
1219,0.0,0.0,0.0,0.0,0.0
1220,0.0,0.0,0.0,0.0,0.0
1221,2.18775318204,38.5732927922,24.789289875,65.0952096564,6.94027633708
1222,110.868391164,3.4233498888,3.4233498888,61.7323462842,143.042059488
1223,2.18775318204,38.5732927922,24.789289875,65.0952096564,6.94027633708
1224,58.8988328058,1.81865462843,1.81865462843,32.7953089635,75.9910941032
1225,0.984488931918,17.3579817565,11.1551804438,29.2928443454,3.12312435169
1226,41.5756466865,1.2837562083,1.2837562083,23.1496298566,53.6407723081
1227,0.54693829551,9.64332319805,6.19732246876,16.2738024141,1.73506908427
1228,17.3778799489,1.49923073993,1.154630667,11.2730593483,22.5238287035
1229,1.84170627104,1.98215448162,1.29295433576,4.21932839351,2.58204599636
1230,0.0,0.0,0.0,0.0,0.0
1231,0.0,0.0,0.0,0.0,0.0
1232,135.277473641,3556.30634735,3948.86844071,2204.37247707,192.166533478
1233,142.817745676,1363.43422428,4135.18462296,6846.33496826,1202.1645331
1234,100.77717835,2649.32888963,2941.77447597,1642.18352318,143.1576189
1235,65.0300829975,156.913192247,1876.34311909,3994.1532461,741.26509352
1236,3573.83780268,5076.49821287,13609.0697863,19327.931253,12675.5004315
1237,2926.23502933,7732.9862592,14933.7427,17571.4141103,10463.2438163
1238,3674.61498103,7725.8271025,16550.8442622,20970.1147762,12818.6580504
1239,2991.26511233,7889.89945145,16810.085819,21565.5673564,11204.5089098
1240,2172.10256381,4632.04194942,8876.37922996,10582.05344,7617.86006973
1241,1546.95362827,3512.62354663,8349.72390015,11789.6472515,6305.52911503
1242,2346.21638848,6227.92612917,10911.7870433,12463.7614078,8421.98760025
1243,1838.50944397,3907.95531038,10264.2883374,15652.4531848,7961.65845121
1244,1669.22509537,6083.90544478,9815.50936959,9825.78157435,5445.83448116
1245,1685.5219694,2755.69087811,8938.18893325,14135.808043,6777.86428516
1246,1767.24576497,8653.19234019,12661.1896705,11434.8253968,5586.60937748
1247,3640.76655009,3207.24966186,12406.0203442,22388.5431208,16017.3255944
1248,1725.67011828,8651.90858398,12659.9059143,11411.6757669,5532.96860517
1249,3640.65716243,3205.32099722,12404.7808797,22385.2883603,16016.9785806
1250,30.4015638013,73.3569173754,877.190408177,1867.26664255,346.54143122
1251,47.891857279,1259.02791827,1398.0054379,780.407034666,68.0321116843
1252,113.690355524,1573.8807695,1789.87851264,1333.53100848,640.712102979
1253,281.776679479,160.029854356,1674.03697189,3669.59087298,1637.83035216
1254,676.991293108,144.020684396,1096.27767374,2637.97983341,2976.15311909
1255,152.987474563,1152.26443227,1326.0994042,1516.64514177,1183.79416605
1256,98.0206695924,2569.28689541,2845.68030089,1609.04382243,140.774896321
1257,1955.24458068,451.558783754,3467.83141097,8252.73507771,9239.46130924
1258,41.5756466864,1.2837562083,1.2837562083,23.1496298566,53.6407723081
1259,0.109387659102,1.92866463961,1.23946449375,3.25476048282,0.347013816854
1260,2.07836552294,36.6446281526,23.5498253813,61.8404491736,6.59326252023
1261,110.868391164,3.4233498888,3.4233498888,61.7323462842,143.042059488
1262,4084.5542192,5269.06595288,15432.6149458,23421.8634865,15348.8832473
1263,3138.73662003,9782.12978403,17314.7436338,19736.4803853,11963.1371198
1264,510.716416522,192.567740011,1823.54515951,4093.93223352,2673.38281584
1265,212.501590704,2049.14352483,2381.00093383,2165.06627496,1499.89330345
1266,34.5002952911,906.977457713,1007.09396475,562.188953882,49.0089145782
1267,77.7876626787,1206.52103204,2258.84150386,2852.18172217,460.899439584
1268,212.501590704,2049.14352483,2381.00093383,2165.06627496,1499.89330345
1269,35.1162448187,84.7331238134,1013.22528431,2156.84275289,400.283150501
1270,220.672713273,2263.95397534,2619.52318864,2298.21629036,1511.50067796
1271,475.600171703,107.834616198,810.319875197,1937.08948062,2273.09966534
1272,1727.7484838,8688.55321213,12683.4557397,11473.5162161,5539.56186769
1273,3751.52555359,3208.74434711,12408.2042296,22447.0207066,16160.0206401
1274,816.480715318,4235.53413476,6221.12949637,5646.06890258,2708.10144211
1275,1858.69254621,1571.25921109,6085.03550819,10956.3954433,8019.25784192
1276,673.950846573,1208.81574572,2851.35312123,3563.17925097,2263.44026127
1277,673.950846573,1208.81574572,2851.35312123,3563.17925097,2263.44026127
1278,1553.8508273,2468.91322013,6252.62264994,8388.83627766,4983.23087505
1279,1637.46871935,4314.96199015,7925.76161492,9854.73570084,6866.27437813
1280,47.1355761659,72.8233916675,313.507877048,699.783357198,164.565753039
1281,95.0058284839,221.342271891,243.675675896,187.887931893,124.053011115
1282,816.26194,4231.67680548,6218.65056739,5639.55938162,2707.40741447
1283,1845.69743122,1564.66174435,6009.66084437,10790.841906,7976.1970451
1284,3127.68150592,9755.45454135,16995.7653035,19057.4743334,11837.1220539
1285,4073.4991051,5242.3907102,15113.6366155,22742.8574347,15222.8681814
1286,3127.68150592,9755.45454135,16995.7653035,19057.4743334,11837.1220539
1287,4073.4991051,5242.3907102,15113.6366155,22742.8574347,15222.8681814
1288,1540.85571231,2462.31575339,6177.24798612,8223.28274035,4940.17007823
1289,1637.24994403,4311.10466087,7923.28268593,9848.22617987,6865.58035049
1290,3189.7123681,5152.57124541,12673.546312,16800.0069499,10047.4539644
1291,3321.85423955,8698.89004268,16162.5521779,20402.7452379,13896.4204817
1292,2912.54139019,5144.01287068,12664.9879372,16645.6760842,9689.84881567
1293,2838.27970972,7390.82142966,14453.1591955,16542.9028809,9358.55238794
1294,2948.57876368,5322.3807511,12825.5413484,17069.0718006,9993.1022357
1295,3283.37811417,7424.99935666,14548.4259518,16958.9698177,10651.6277907
1296,277.17097791,8.55837472201,8.55837472201,154.33086571,357.605148723
1297,277.17097791,8.55837472201,8.55837472201,154.33086571,357.605148723
1298,36.0373734929,178.367880415,160.553411151,423.395716363,303.253420025
1299,36.0373734929,178.367880415,160.553411151,423.395716363,303.253420025
1300,445.09840445,34.177927001,95.266756345,416.066936781,1293.07540276
1301,445.09840445,34.177927001,95.266756345,416.066936781,1293.07540276
1302,483.574529831,1308.06861302,1709.39298244,3859.84235697,4537.86809372
1303,483.574529831,1308.06861302,1709.39298244,3859.84235697,4537.86809372
1304,9.77913622062,235.301909387,240.527465408,193.215060343,18.2989840146
1305,60.4234691477,22.0034102525,245.529300743,548.176959313,163.415427543
1306,13.164586361,346.0835036,384.285854967,214.519469245,18.7007700364
1307,13.9814678444,33.736336333,403.413770605,858.742947909,159.371995107
1308,27.1460542055,379.819839934,787.699625572,1073.26241715,178.072765143
1309,27.1460542055,379.819839934,787.699625572,1073.26241715,178.072765143
1310,13.9814678444,33.736336333,403.413770605,858.742947909,159.371995107
1311,13.164586361,346.0835036,384.285854967,214.519469245,18.7007700364
1312,1396.41962678,3118.24798654,7062.35648099,8995.51307024,4830.94768312
1313,1472.11085342,3020.42823571,6797.27462411,8520.79469364,4854.25654944
1314,1495.054576,3601.8136487,7422.08794449,8928.52922322,4891.25630349
1315,1470.82456377,3173.98773313,7711.29955234,10402.4329775,5153.73510577
1316,1495.054576,3601.8136487,7422.08794449,8928.52922322,4891.25630349
1317,1470.82456377,3173.98773313,7711.29955234,10402.4329775,5153.73510577
1318,771.39595843,8252.37051332,9522.56133296,8157.90626032,5169.08802253
1319,1965.25583264,566.497769493,4855.14854258,11187.1879858,9738.82677049
1320,2266.45053443,11854.184162,16944.6492774,17086.4354835,10060.344326
1321,3436.08039641,3740.48550262,12566.4480949,21589.6209633,14892.5618763
1322,1542.98697415,4951.5785937,8470.92711946,8852.14583687,4800.94325983
1323,1559.20326595,2559.78754472,6754.7460523,9467.53657894,5160.03626405
1324,1542.98697415,4951.5785937,8470.92711946,8852.14583687,4800.94325983
1325,1559.20326595,2559.78754472,6754.7460523,9467.53657894,5160.03626405
1326,0.0,0.0,0.0,0.0,0.0
1327,0.0,0.0,0.0,0.0,0.0
1328,1740.39114002,2473.42076297,6077.49883236,8106.82398085,5850.68453086
1329,1389.37549773,2762.59320638,6070.79529608,7601.53522163,4833.06597165
1330,3283.37811417,7424.99935666,14548.4259518,16958.9698177,10651.6277907
1331,2948.57876368,5322.3807511,12825.5413484,17069.0718006,9993.1022357
1332,1389.37549773,2762.59320638,6070.79529608,7601.53522163,4833.06597165
1333,1740.39114002,2473.42076297,6077.49883236,8106.82398085,5850.68453086
1334,1389.37549773,2762.59320638,6070.79529608,7601.53522163,4833.06597165
1335,1740.39114002,2473.42076297,6077.49883236,8106.82398085,5850.68453086
1336,0.0,0.0,0.0,0.0,0.0
1337,0.0,0.0,0.0,0.0,0.0
1338,3127.68150592,9755.45454135,16995.7653035,19057.4743334,11837.1220539
1339,4073.4991051,5242.3907102,15113.6366155,22742.8574347,15222.8681814
1340,2333.10796508,2768.96994723,9036.13778318,14636.0334538,9372.18365056
1341,1738.30600819,6992.86133497,10924.9700075,11455.9391118,7004.05608222
1342,2333.10796508,2768.96994723,9036.13778318,14636.0334538,9372.18365056
1343,1738.30600819,6992.86133497,10924.9700075,11455.9391118,7004.05608222
1344,2246.49203448,2766.29545513,9033.46329108,14587.8050583,9260.43204159
1345,1712.87375402,6347.94902312,10231.4215762,11004.7089459,6963.13802984
1346,2246.49203448,2766.29545513,9033.46329108,14587.8050583,9260.43204159
1347,3244.40122003,8771.25043781,15939.7977419,18233.3116463,11726.9319634
1348,16.2575207494,39.2282980617,469.085779774,998.538311523,185.31627338
1349,0.0,0.0,0.0,0.0,0.0
1350,182.599423243,1361.48643368,2788.06041476,3813.15453015,734.765259592
1351,1404.3208716,3765.80658811,7198.32237106,8276.4634967,4647.7366041
1352,1077.44324524,5432.02104707,7714.69196726,7828.82788154,4996.51384462
1353,1851.76327176,1571.04525172,6084.82154882,10952.5371717,8010.3177132
1354,3127.68150592,9755.45454135,16995.7653035,19057.4743334,11837.1220539
1355,4073.4991051,5242.3907102,15113.6366155,22742.8574347,15222.8681814
1356,28.0334574889,651.188839543,768.602156018,610.996295785,70.5686561216
1357,150.084381745,1283.02983756,1849.88885521,1816.07790711,364.132712832
1358,1038.92290745,5139.1332774,7380.06845498,7441.52969489,4699.69776857
1359,1556.28366716,1518.25141135,5713.02439008,10026.0874958,6811.67550694
1360,673.950846573,1208.81574572,2851.35312123,3563.17925097,2263.44026127
1361,2205.47831258,3632.11716041,8559.72928694,10791.7819514,7027.23419484
1362,16.2575207494,39.2282980617,469.085779774,998.538311523,185.31627338
1363,1376.28741411,3114.61774856,6429.72021505,7665.46720092,4577.16794798
1364,1531.52746601,2423.30141469,5708.37616571,7228.60270047,4763.79393357
1365,0.0,0.0,0.0,0.0,0.0
1366,25.432254169,644.912311853,693.548431254,451.230165941,40.9180523808
1367,86.6159305968,2.67449210063,2.67449210063,48.2283955345,111.751608976
